source,url,title,published_at,district,zone_name,latitude,longitude,incident_type,victim_age,severity,article_hour,article_day_of_week,matched_alias,match_score,match_type
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/feb-2026-marked-violence-centring-election-10-killed-1933-hurt-hrss-4119781,"Feb 2026 marked by violence centring election; 10 killed, 1,933 hurt: HRSS",2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,violence,32.0,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/feb-2026-marked-violence-centring-election-10-killed-1933-hurt-hrss-4119781,"Feb 2026 marked by violence centring election; 10 killed, 1,933 hurt: HRSS",2026-06-12T08:00:00,Noakhali,Chowmuhani,22.816467,91.121505,violence,32.0,5,8,4,noakhali,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/shut-down-illegal-shisha-hookah-lounges-30-days-high-court-4119656,"Shut down illegal shisha, hookah lounges in 30 days: High Court",2026-06-12T08:00:00,Dhaka,Sadarghat,23.7104,90.4074,suspicious_activity,15.0,3,8,4,Dhaka,0,district_fallback
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-dies-after-jubo-dal-leaders-alleged-beating-4119621,"Man dies, after Jubo Dal leader's alleged beating",2026-06-12T08:00:00,Patuakhali,Patuakhali Medical College,22.363157,90.327189,violence,,5,8,4,patuakhali medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-dies-after-jubo-dal-leaders-alleged-beating-4119621,"Man dies, after Jubo Dal leader's alleged beating",2026-06-12T08:00:00,Patuakhali,Kalapara,21.98455,90.22969,violence,,5,8,4,kalapara,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-dies-after-jubo-dal-leaders-alleged-beating-4119621,"Man dies, after Jubo Dal leader's alleged beating",2026-06-12T08:00:00,Narayanganj,Chashara,23.62502,90.49684,violence,,5,8,4,narayanganj,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-held-charge-killing-elder-sister-ctg-4119501,Man held on charge of killing elder sister in Ctg,2026-06-12T08:00:00,Chattogram,Halishahar,22.3333,91.7817,violence,,5,8,4,halishahar chattogram,4,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-held-charge-killing-elder-sister-ctg-4119501,Man held on charge of killing elder sister in Ctg,2026-06-12T08:00:00,Chattogram,Pahartali,22.3678,91.7854,violence,,5,8,4,pahartali,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/7-year-old-rescued-sitakunda-eco-park-slit-throat-dies-cmch-4119381,7-year-old rescued from Sitakunda Eco Park with slit throat dies at CMCH,2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,kidnapping,7.0,5,8,4,Chattogram,0,district_fallback
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/found-throat-slit-7yr-old-girl-fights-life-4119321,"Found with throat slit, 7yr-old girl fights for life",2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,kidnapping,15.0,5,8,4,Chattogram,0,district_fallback
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/two-killed-sirajganj-al-bnp-clash-over-fish-farming-4119316,Two killed in Sirajganj AL-BNP clash over fish farming,2026-06-12T08:00:00,Sirajganj,Raiganj,24.45771,89.70802,violence,,5,8,4,raiganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/two-killed-sirajganj-al-bnp-clash-over-fish-farming-4119316,Two killed in Sirajganj AL-BNP clash over fish farming,2026-06-12T08:00:00,Bogura,Satmatha,25.733988,89.286492,violence,,5,8,4,bogura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/two-killed-sirajganj-al-bnp-clash-over-fish-farming-4119316,Two killed in Sirajganj AL-BNP clash over fish farming,2026-06-12T08:00:00,Bogura,Charmatha,24.85098,89.37108,violence,,5,8,4,bogura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/ict-2-denies-bail-lakshmipur-al-leader-crimes-against-humanity-case-4118986,ICT-2 denies bail to Lakshmipur AL leader in crimes against humanity case,2026-06-12T08:00:00,Lakshmipur,Lakshmipur Sadar,22.9443,90.83005,suspicious_activity,,2,8,4,lakshmipur sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/ict-2-denies-bail-lakshmipur-al-leader-crimes-against-humanity-case-4118986,ICT-2 denies bail to Lakshmipur AL leader in crimes against humanity case,2026-06-12T08:00:00,Lakshmipur,Chandragonj,22.9443,90.83005,suspicious_activity,,2,8,4,lakshmipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/ict-2-denies-bail-lakshmipur-al-leader-crimes-against-humanity-case-4118986,ICT-2 denies bail to Lakshmipur AL leader in crimes against humanity case,2026-06-12T08:00:00,Lakshmipur,Kamalnagar,22.9443,90.83005,suspicious_activity,,2,8,4,lakshmipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/two-killed-sirajganj-al-bnp-clash-over-control-govt-owned-pond-police-4118921,Two killed in Sirajganj AL-BNP clash over control of govt-owned pond: Police,2026-06-12T08:00:00,Sirajganj,Raiganj,24.45771,89.70802,violence,,5,8,4,raiganj,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/two-killed-sirajganj-al-bnp-clash-over-control-govt-owned-pond-police-4118921,Two killed in Sirajganj AL-BNP clash over control of govt-owned pond: Police,2026-06-12T08:00:00,Bogura,Satmatha,25.733988,89.286492,violence,,5,8,4,bogura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/two-killed-sirajganj-al-bnp-clash-over-control-govt-owned-pond-police-4118921,Two killed in Sirajganj AL-BNP clash over control of govt-owned pond: Police,2026-06-12T08:00:00,Bogura,Charmatha,24.85098,89.37108,violence,,5,8,4,bogura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/7-year-old-girl-battles-life-after-throat-slit-chattograms-sitakunda-4118756,7-year-old girl battles for life after throat slit in Chattogram’s Sitakunda,2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,kidnapping,7.0,5,8,4,Chattogram,0,district_fallback
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/khatib-stabbed-death-over-land-dispute-bogura-4118646,Khatib stabbed to death over land dispute in Bogura,2026-06-12T08:00:00,Bogura,Bogura Shaheed Ziaur Rahman Medical College,24.82672,89.35267,murder,41.0,5,8,4,bogura shaheed ziaur rahman medical college,9,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/khatib-stabbed-death-over-land-dispute-bogura-4118646,Khatib stabbed to death over land dispute in Bogura,2026-06-12T08:00:00,Bogura,Satmatha,25.733988,89.286492,murder,41.0,5,8,4,bogura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/khatib-stabbed-death-over-land-dispute-bogura-4118646,Khatib stabbed to death over land dispute in Bogura,2026-06-12T08:00:00,Bogura,Charmatha,24.85098,89.37108,murder,41.0,5,8,4,bogura,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/dnc-officer-shot-during-anti-narcotics-drive-sayedabad-4118616,DNC officer shot during anti-narcotics drive in Sayedabad,2026-06-12T08:00:00,Dhaka,Khilgaon,23.7509,90.4253,violence,,5,8,4,khilgaon,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/11-year-old-boy-found-dead-rajshahi-paddy-field-4118591,11-year-old boy found dead in Rajshahi paddy field,2026-06-12T08:00:00,Rajshahi,Rajshahi Medical College,24.372,88.586397,murder,11.0,5,8,4,rajshahi medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/11-year-old-boy-found-dead-rajshahi-paddy-field-4118591,11-year-old boy found dead in Rajshahi paddy field,2026-06-12T08:00:00,Rajshahi,Binodpur,24.37443,88.603999,murder,11.0,5,8,4,rajshahi,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/11-year-old-boy-found-dead-rajshahi-paddy-field-4118591,11-year-old boy found dead in Rajshahi paddy field,2026-06-12T08:00:00,Rajshahi,Kazla,24.364265,88.632816,murder,11.0,5,8,4,rajshahi,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/mob-attacks-police-gazipur-snatches-suspects-rearrested-later-4118461,"‘Mob’ attacks police in Gazipur, snatches suspects; rearrested later",2026-06-12T08:00:00,Tangail,Tangail Sadar,24.24984,89.91655,violence,,4,8,4,tangail sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/mob-attacks-police-gazipur-snatches-suspects-rearrested-later-4118461,"‘Mob’ attacks police in Gazipur, snatches suspects; rearrested later",2026-06-12T08:00:00,Gazipur,Sreepur,24.126097,90.472114,violence,,4,8,4,sreepur,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/mob-attacks-police-gazipur-snatches-suspects-rearrested-later-4118461,"‘Mob’ attacks police in Gazipur, snatches suspects; rearrested later",2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,violence,,4,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/jamaat-activist-killed-clash-bnp-men-chuadanga-4118421,Jamaat activist killed in clash with BNP men in Chuadanga,2026-06-12T08:00:00,Chuadanga,Chuadanga Sadar Hospital,23.63514,88.847235,violence,,5,8,4,chuadanga sadar hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/jamaat-activist-killed-clash-bnp-men-chuadanga-4118421,Jamaat activist killed in clash with BNP men in Chuadanga,2026-06-12T08:00:00,Chuadanga,Chuadanga Sadar,23.64299,88.85291,violence,,5,8,4,chuadanga sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/jamaat-activist-killed-clash-bnp-men-chuadanga-4118421,Jamaat activist killed in clash with BNP men in Chuadanga,2026-06-12T08:00:00,Chuadanga,Jibannagar,23.64299,88.85291,violence,,5,8,4,jibannagar,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-arrested-killing-dismembering-roommate-4118391,"Man arrested for killing, dismembering roommate",2026-06-12T08:00:00,Dhaka,Paltan,23.7362,90.4142,murder,15.0,5,8,4,naya paltan,4,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-arrested-killing-dismembering-roommate-4118391,"Man arrested for killing, dismembering roommate",2026-06-12T08:00:00,Dhaka,Motijheel,23.733,90.4172,murder,15.0,5,8,4,motijheel,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/man-arrested-killing-dismembering-roommate-4118391,"Man arrested for killing, dismembering roommate",2026-06-12T08:00:00,Dhaka,Jatrabari,23.7104,90.4349,murder,15.0,5,8,4,jatrabari,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/schoolgirl-rescued-her-throat-slit-ctg-eco-park-admitted-hospital-4118336,"7-year-old rescued with her throat slit in Ctg eco park, admitted to hospital",2026-06-12T08:00:00,Chattogram,GEC Circle,22.3597,91.8215,sexual_violence,7.0,5,8,4,Chattogram,0,district_fallback
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/ict-finds-gross-anomalies-probe-prosecution-chankharpul-killings-4118176,"ICT finds ‘gross anomalies’ in probe, prosecution of Chankharpul killings",2026-06-12T08:00:00,Dhaka,Sadarghat,23.7104,90.4074,suspicious_activity,,2,8,4,Dhaka,0,district_fallback
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/4-dmp-dcs-transferred-4118101,4 DMP DCs transferred,2026-06-12T08:00:00,Dhaka,Gulshan,23.7806,90.4167,suspicious_activity,,2,8,4,gulshan,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/4-dmp-dcs-transferred-4118101,4 DMP DCs transferred,2026-06-12T08:00:00,Dhaka,Lalbagh,23.7189,90.3881,suspicious_activity,,2,8,4,lalbagh,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/idol-vandalised-patuakhali-temple-case-filed-4117936,Idol vandalised at Patuakhali temple; case filed,2026-06-12T08:00:00,Patuakhali,Bauphal,22.41593,90.55943,suspicious_activity,,2,8,4,bauphal,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/idol-vandalised-patuakhali-temple-case-filed-4117936,Idol vandalised at Patuakhali temple; case filed,2026-06-12T08:00:00,Patuakhali,Dumki,22.47022,90.38309,suspicious_activity,,2,8,4,patuakhali,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/idol-vandalised-patuakhali-temple-case-filed-4117936,Idol vandalised at Patuakhali temple; case filed,2026-06-12T08:00:00,Patuakhali,Galachipa,22.16858,90.41105,suspicious_activity,,2,8,4,patuakhali,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/jamaat-activist-killed-clash-bnp-men-chuadangas-jibannagar-4117911,Jamaat activist killed in clash with BNP men in Chuadanga’s Jibannagar,2026-06-12T08:00:00,Chuadanga,Chuadanga Sadar Hospital,23.63514,88.847235,violence,,5,8,4,chuadanga sadar hospital,6,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/jamaat-activist-killed-clash-bnp-men-chuadangas-jibannagar-4117911,Jamaat activist killed in clash with BNP men in Chuadanga’s Jibannagar,2026-06-12T08:00:00,Chuadanga,Chuadanga Sadar,23.64299,88.85291,violence,,5,8,4,chuadanga sadar,5,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/jamaat-activist-killed-clash-bnp-men-chuadangas-jibannagar-4117911,Jamaat activist killed in clash with BNP men in Chuadanga’s Jibannagar,2026-06-12T08:00:00,Chuadanga,Jibannagar,23.64299,88.85291,violence,,5,8,4,jibannagar,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/roommate-killed-obaidullah-over-argument-dismembered-body-across-dhaka-police-4117846,"Roommate killed Obaidullah over argument, dismembered body across Dhaka: Police",2026-06-12T08:00:00,Dhaka,Paltan,23.7362,90.4142,murder,,5,8,4,naya paltan,4,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/roommate-killed-obaidullah-over-argument-dismembered-body-across-dhaka-police-4117846,"Roommate killed Obaidullah over argument, dismembered body across Dhaka: Police",2026-06-12T08:00:00,Dhaka,Motijheel,23.733,90.4172,murder,,5,8,4,motijheel,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/roommate-killed-obaidullah-over-argument-dismembered-body-across-dhaka-police-4117846,"Roommate killed Obaidullah over argument, dismembered body across Dhaka: Police",2026-06-12T08:00:00,Dhaka,Jatrabari,23.7104,90.4349,murder,,5,8,4,jatrabari,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/seven-8-day-remand-narsingdi-teenage-girl-rape-and-murder-case-4117761,Seven on 8-day remand in Narsingdi teenage girl rape and murder case,2026-06-12T08:00:00,Gazipur,Konabari,24.126097,90.472114,sexual_violence,15.0,5,8,4,gazipur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/seven-8-day-remand-narsingdi-teenage-girl-rape-and-murder-case-4117761,Seven on 8-day remand in Narsingdi teenage girl rape and murder case,2026-06-12T08:00:00,Dinajpur,Birampur,25.38909,88.99331,sexual_violence,15.0,5,8,4,dinajpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/seven-8-day-remand-narsingdi-teenage-girl-rape-and-murder-case-4117761,Seven on 8-day remand in Narsingdi teenage girl rape and murder case,2026-06-12T08:00:00,Dinajpur,Kaharol,25.62745,88.63779,sexual_violence,15.0,5,8,4,dinajpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/key-suspect-arrested-over-pabna-double-murder-case-handed-db-4117736,Key suspect arrested over Pabna double murder; case handed to DB,2026-06-12T08:00:00,Pabna,Pabna Medical College,24.004431,89.209128,murder,,5,8,4,pabna medical college,6,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/key-suspect-arrested-over-pabna-double-murder-case-handed-db-4117736,Key suspect arrested over Pabna double murder; case handed to DB,2026-06-12T08:00:00,Pabna,Ishwardi,24.130775,89.064327,murder,,5,8,4,ishwardi,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/key-suspect-arrested-over-pabna-double-murder-case-handed-db-4117736,Key suspect arrested over Pabna double murder; case handed to DB,2026-06-12T08:00:00,Pabna,Atgharia,24.48515,89.53493,murder,,5,8,4,pabna,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/journalist-assaulted-inquiring-about-alleged-gambling-den-shariatpur-4117726,Journalist assaulted for 'inquiring about alleged gambling den' in Shariatpur,2026-06-12T08:00:00,Shariatpur,Gosairhat,23.21,90.35,violence,,5,8,4,gosairhat,2,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/journalist-assaulted-inquiring-about-alleged-gambling-den-shariatpur-4117726,Journalist assaulted for 'inquiring about alleged gambling den' in Shariatpur,2026-06-12T08:00:00,Shariatpur,Bhedarganj,23.267008,90.414774,violence,,5,8,4,shariatpur,1,zone_alias
Daily Star,https://www.thedailystar.net/news/bangladesh/crime-justice/news/journalist-assaulted-inquiring-about-alleged-gambling-den-shariatpur-4117726,Journalist assaulted for 'inquiring about alleged gambling den' in Shariatpur,2026-06-12T08:00:00,Shariatpur,Naria,23.302448,90.405951,violence,,5,8,4,shariatpur,1,zone_alias
